Fecha de Toma de Muestra,Hora de Toma de Muestra,Fecha de Entrega al Laboratorio,Código de la Muestra,NSPM,Código del Laboratorio,Tipo de Muestra,Clasificación de la Muestra,Color Aparente,Turbiedad,pH,Cloro Residual Libre,Dureza Total,Hierro Total,Cloruros,Alcalinidad,Sulfatos,Nitratos,Coliformes Totales,Técnica Empleada para la Determinación de los Coliformes Totales,Escherichia Coli,Técnica Empleada para la Determinación de la Escherichia Coli,Resultados del IRCA por Muestra
05/15/2022 12:00:00 AM,2022-05-15T08:26:51.538,05/15/2022 12:00:00 AM,22-0270-2,18473,8061,2,2,3.5,0.5,7.06,1.57,,,,,,,0,1,0,0,0
05/15/2022 12:00:00 AM,2022-05-15T08:53:00.000,05/15/2022 12:00:00 AM,22-0270-3,18480,8061,2,2,2.5,0.2,7.06,1.49,,,,,,,0,1,0,0,0
05/16/2022 12:00:00 AM,2022-05-16T10:20:01.558,05/16/2022 12:00:00 AM,22-0272-1,18464,8061,2,2,2.8,0.5,7.02,1.75,,,,,,,0,1,0,0,0
05/16/2022 12:00:00 AM,2022-05-16T09:50:05.460,05/16/2022 12:00:00 AM,22-0272-2,18471,8061,2,2,2.5,0.3,6.98,1.84,,,,,,,0,1,0,0,0
05/16/2022 12:00:00 AM,2022-05-16T09:51:09.546,05/16/2022 12:00:00 AM,22-0272-3,27107,8061,2,2,2.8,0.5,7.08,1.49,,,,,,,0,1,0,0,0
05/17/2022 12:00:00 AM,2022-05-17T10:31:41.902,05/17/2022 12:00:00 AM,22-0274-1,18466,8061,2,2,2.8,0.2,6.86,1.13,,,,,,,0,1,0,0,0
05/17/2022 12:00:00 AM,2022-05-17T09:38:43.081,05/17/2022 12:00:00 AM,22-0274-2,18479,8061,2,2,3.5,0.2,6.83,1.41,,,,,,,0,1,0,0,0
05/17/2022 12:00:00 AM,2022-05-17T09:01:36.834,05/17/2022 12:00:00 AM,22-0274-3,79300,8061,2,2,2.8,0.3,6.8,1.42,,,,,,,0,1,0,0,0
05/18/2022 12:00:00 AM,2022-05-18T09:45:57.390,05/18/2022 12:00:00 AM,22-0276-1,18475,8061,2,2,2.8,0.5,6.82,1.46,45.4,0.03,12.4,38.8,10.0,7.6,0,1,0,0,0
05/18/2022 12:00:00 AM,2022-05-18T10:38:30.745,05/18/2022 12:00:00 AM,22-0276-2,18476,8061,2,2,2.5,0.4,6.84,1.57,44.5,0.03,12.4,42.7,10.0,7.8,0,1,0,0,0
05/18/2022 12:00:00 AM,2022-05-18T09:00:07.307,05/18/2022 12:00:00 AM,22-0276-3,18465,8061,2,2,2.5,0.4,6.83,1.23,,,,,,,0,1,0,0,0
05/19/2022 12:00:00 AM,2022-05-19T09:42:13.659,05/19/2022 12:00:00 AM,22-0278-1,79298,8061,2,2,4.2,0.3,6.91,1.65,,,,,,,0,1,0,0,0
05/19/2022 12:00:00 AM,2022-05-19T10:26:00.255,05/19/2022 12:00:00 AM,22-0278-2,18469,8061,2,2,2.5,0.1,6.86,1.67,,,,,,,0,1,0,0,0
05/19/2022 12:00:00 AM,2022-05-19T09:15:50.113,05/19/2022 12:00:00 AM,22-0278-3,18472,8061,2,2,3.5,0.3,6.9,1.72,,,,,,,0,1,0,0,0
05/20/2022 12:00:00 AM,2022-05-20T09:00:50.475,05/20/2022 12:00:00 AM,22-0280-1,18461,8061,2,2,2.5,0.4,6.91,1.58,,,,,,,0,1,0,0,0
05/20/2022 12:00:00 AM,2022-05-20T10:09:23.055,05/20/2022 12:00:00 AM,22-0280-2,27106,8061,2,2,3.5,0.4,6.87,1.54,,,,,,,0,1,0,0,0
05/20/2022 12:00:00 AM,2022-05-20T10:28:49.373,05/20/2022 12:00:00 AM,22-0280-3,18477,8061,2,2,5.6,0.6,7.11,1.51,,,,,,,0,1,0,0,0
05/21/2022 12:00:00 AM,2022-05-21T08:35:47.559,05/21/2022 12:00:00 AM,22-0282-1,18463,8061,2,2,7.7,0.5,6.86,1.57,,,,,,,0,1,0,0,0
05/21/2022 12:00:00 AM,2022-05-21T07:56:45.461,05/21/2022 12:00:00 AM,22-0282-2,18470,8061,2,2,7.8,0.7,6.84,1.61,,,,,,,0,1,0,0,0
05/21/2022 12:00:00 AM,2022-05-21T09:08:10.872,05/21/2022 12:00:00 AM,22-0282-3,18474,8061,2,2,5.6,0.9,6.91,1.53,,,,,,,0,1,0,0,0
05/22/2022 12:00:00 AM,2022-05-22T07:50:36.766,05/22/2022 12:00:00 AM,22-0284-1,79299,8061,2,2,2.8,0.3,6.87,1.54,,,,,,,0,1,0,0,0
05/22/2022 12:00:00 AM,2022-05-22T08:06:28.032,05/22/2022 12:00:00 AM,22-0284-2,18473,8061,2,2,3.5,0.3,6.81,1.53,,,,,,,0,1,0,0,0
05/22/2022 12:00:00 AM,2022-05-22T08:43:39.686,05/22/2022 12:00:00 AM,22-0284-3,18480,8061,2,2,2.5,0.1,7.13,1.57,,,,,,,0,1,0,0,0
05/23/2022 12:00:00 AM,2022-05-23T09:49:51.993,05/23/2022 12:00:00 AM,22-0286-1,18464,8061,2,2,3.5,0.9,7.09,1.53,,,,,,,0,1,0,0,0
05/23/2022 12:00:00 AM,2022-05-23T09:14:53.594,05/23/2022 12:00:00 AM,22-0286-2,18471,8061,2,2,5.6,0.6,7.15,1.46,,,,,,,0,1,0,0,0
05/23/2022 12:00:00 AM,2022-05-23T10:36:46.358,05/23/2022 12:00:00 AM,22-0286-3,27107,8061,2,2,7.7,0.9,7.06,1.51,,,,,,,0,1,0,0,0
05/24/2022 12:00:00 AM,2022-05-24T09:39:02.494,05/24/2022 12:00:00 AM,22-0288-1,18466,8061,2,2,9.8,1.2,7.03,1.19,,,,,,,0,1,0,0,0
05/24/2022 12:00:00 AM,2022-05-24T09:00:52.965,05/24/2022 12:00:00 AM,22-0288-2,18475,8061,2,2,5.6,0.5,6.96,1.39,,,,,,,0,1,0,0,0
05/24/2022 12:00:00 AM,2022-05-24T10:32:32.477,05/24/2022 12:00:00 AM,22-0288-3,79300,8061,2,2,5.8,0.6,6.97,1.53,,,,,,,0,1,0,0,0
05/25/2022 12:00:00 AM,2022-05-25T10:20:47.047,05/25/2022 12:00:00 AM,22-0290-1,18473,8061,2,2,2.5,0.3,7.07,1.71,56.1,0.03,9.2,49,10.0,8.3,0,1,0,0,0
05/25/2022 12:00:00 AM,2022-05-25T09:48:13.564,05/25/2022 12:00:00 AM,02-0290-2,18479,8061,2,2,3.5,0.2,7.03,1.66,53.1,0.05,9.3,49.8,10.0,8.5,0,1,0,0,0
05/25/2022 12:00:00 AM,2022-05-25T09:15:40.834,05/25/2022 12:00:00 AM,02-0290-3,18465,8061,2,2,2.5,0.2,7,1.6,,,,,,,0,1,0,0,0
05/26/2022 12:00:00 AM,2022-05-26T09:02:59.202,05/26/2022 12:00:00 AM,22-0292-1,79298,8061,2,2,2.5,0.4,7.03,1.55,,,,,,,0,1,0,0,0
05/26/2022 12:00:00 AM,2022-05-26T09:45:43.013,05/26/2022 12:00:00 AM,22-0292-2,18469,8061,2,2,4,0.3,7.02,1.53,,,,,,,0,1,0,0,0
05/26/2022 12:00:00 AM,2022-05-26T10:12:36.057,05/26/2022 12:00:00 AM,22-0292-3,18476,8061,2,2,3.5,0.2,6.99,1.41,,,,,,,0,1,0,0,0
05/27/2022 12:00:00 AM,2022-05-27T09:41:50.192,05/27/2022 12:00:00 AM,22-0294-1,27106,8061,2,2,3.5,0.5,7,1.57,,,,,,,0,1,0,0,0
05/27/2022 12:00:00 AM,2022-05-27T08:50:36.706,05/27/2022 12:00:00 AM,22-0294-2,18472,8061,2,2,6.3,0.8,7.08,1.5,,,,,,,0,1,0,0,0
05/27/2022 12:00:00 AM,2022-05-27T10:32:47.523,05/27/2022 12:00:00 AM,22-0294-3,18477,8061,2,2,4.2,0.4,7.01,1.54,,,,,,,0,1,0,0,0
05/28/2022 12:00:00 AM,2022-05-28T07:34:08.047,05/28/2022 12:00:00 AM,22-0296-1,18461,8061,2,2,3.5,0.5,7.07,1.57,,,,,,,0,1,0,0,0
05/28/2022 12:00:00 AM,2022-05-28T08:04:21.209,05/28/2022 12:00:00 AM,22-0296-2,79299,8061,2,2,4.9,0.6,7.06,1.6,,,,,,,0,1,0,0,0
05/28/2022 12:00:00 AM,2022-05-28T08:39:09.481,05/28/2022 12:00:00 AM,22-0296-3,18474,8061,2,2,4.2,0.4,7.01,1.54,,,,,,,0,1,0,0,0
05/29/2022 12:00:00 AM,2022-05-31T08:14:00.000,05/29/2022 12:00:00 AM,22-0298-1,18463,8061,2,2,4.9,0.7,7.08,1.18,,,,,,,0,1,0,0,0
05/29/2022 12:00:00 AM,2022-05-31T07:43:00.000,05/29/2022 12:00:00 AM,22-0298-2,18470,8061,2,2,5.6,0.6,7.11,1.28,,,,,,,0,1,0,0,0
05/29/2022 12:00:00 AM,2022-06-01T08:48:00.000,05/29/2022 12:00:00 AM,22-0298-3,18480,8061,2,2,2.5,0.3,7.33,1.56,,,,,,,0,1,0,0,0
05/30/2022 12:00:00 AM,2022-06-01T08:14:00.000,05/30/2022 12:00:00 AM,22-0300-1,18464,8061,2,2,2.5,0.2,7.11,1.48,,,,,,,0,1,0,0,0
05/30/2022 12:00:00 AM,2022-06-01T07:41:00.000,05/30/2022 12:00:00 AM,22-0300-2,18471,8061,2,2,2.5,0.1,7.1,1.57,,,,,,,0,1,0,0,0
05/30/2022 12:00:00 AM,2022-06-01T08:36:00.000,05/30/2022 12:00:00 AM,22-0300-3,18474,8061,2,2,4.9,0.7,7.07,1.51,,,,,,,0,1,0,0,0
05/31/2022 12:00:00 AM,2022-06-01T10:50:00.000,05/31/2022 12:00:00 AM,22-0302-1,18466,8061,2,2,3.5,0.4,7.07,1.34,,,,,,,0,1,0,0,0
05/31/2022 12:00:00 AM,2022-06-01T09:31:00.000,05/31/2022 12:00:00 AM,22-0302-2,18475,8061,2,2,4.9,0.4,7.11,1.4,,,,,,,0,1,0,0,0
05/31/2022 12:00:00 AM,2022-06-01T10:01:00.000,05/31/2022 12:00:00 AM,22-0302-3,27107,8061,2,2,2.5,0.2,7.1,1.54,,,,,,,0,1,0,0,0
06/01/2022 12:00:00 AM,2022-06-01T10:01:00.000,06/01/2022 12:00:00 AM,22-0304-1,18469,8061,2,2,2.8,0.4,7.04,1.7,49.2,0.03,9.7,42.2,10.0,7.6,0,1,0,0,0
06/01/2022 12:00:00 AM,2022-06-01T09:30:00.000,06/01/2022 12:00:00 AM,22-0304-2,79300,8061,2,2,2.8,0.2,6.98,1.55,50.5,0.03,10.4,41.9,10.0,8.2,0,1,0,0,0
06/01/2022 12:00:00 AM,2022-06-01T08:56:00.000,06/01/2022 12:00:00 AM,22-0304-3,18465,8061,2,2,4.2,0.2,6.98,1.47,,,,,,,0,1,0,0,0
06/02/2022 12:00:00 AM,2022-06-02T09:21:00.000,06/02/2022 12:00:00 AM,22-0306-1,18463,8061,2,2,7.7,0.6,7.09,1.42,,,,,,,0,1,0,0,0
06/02/2022 12:00:00 AM,2022-06-02T09:58:00.000,06/02/2022 12:00:00 AM,22-0306-2,18473,8061,2,2,6.3,0.3,6.97,1.49,,,,,,,0,1,0,0,0
06/02/2022 12:00:00 AM,2022-06-02T08:57:00.000,06/02/2022 12:00:00 AM,22-0306-3,18479,8061,2,2,4.2,0.4,7.06,1.46,,,,,,,0,1,0,0,0
06/03/2022 12:00:00 AM,2022-06-03T08:13:43.524,06/03/2022 12:00:00 AM,22-0308-1,79299,8061,2,2,4.9,0.4,6.96,1.59,,,,,,,0,1,0,0,0
06/03/2022 12:00:00 AM,2022-06-03T08:28:00.000,06/03/2022 12:00:00 AM,22-0308-2,18472,8061,2,2,9.8,1.1,6.95,1.52,,,,,,,0,1,0,0,0
06/03/2022 12:00:00 AM,2022-06-03T09:39:00.000,06/03/2022 12:00:00 AM,22-0308-3,18476,8061,2,2,3.5,0.3,6.97,1.53,,,,,,,0,1,0,0,0
06/04/2022 12:00:00 AM,2022-06-04T08:10:23.645,06/04/2022 12:00:00 AM,22-0310-1,79298,8061,2,2,4.2,0.4,7.02,1.52,,,,,,,0,1,0,0,0
06/04/2022 12:00:00 AM,2022-06-04T08:52:30.162,06/04/2022 12:00:00 AM,22-0310-2,27106,8061,2,2,5,0.4,7,1.51,,,,,,,0,1,0,0,0
06/04/2022 12:00:00 AM,2022-06-04T09:23:15.537,06/04/2022 12:00:00 AM,22-0310-3,18480,8061,2,2,2.5,0.1,7.28,1.61,,,,,,,0,1,0,0,0
06/05/2022 12:00:00 AM,2022-06-05T08:17:42.737,06/05/2022 12:00:00 AM,22-0312-1,18461,8061,2,2,6.3,0.6,7,1.62,,,,,,,0,1,0,0,0
06/05/2022 12:00:00 AM,2022-06-05T08:29:56.360,06/05/2022 12:00:00 AM,22-0312-2,18470,8061,2,2,6.3,0.9,7.02,1.53,,,,,,,0,1,0,0,0
06/05/2022 12:00:00 AM,2022-06-05T08:54:34.750,06/05/2022 12:00:00 AM,22-0312-3,18474,8061,2,2,11.9,1.3,7.26,1.81,,,,,,,0,1,0,0,0
06/06/2022 12:00:00 AM,2022-06-06T08:28:38.962,06/06/2022 12:00:00 AM,22-0314-1,18464,8061,2,2,8.4,0.7,6.98,1.65,,,,,,,0,1,0,0,0
06/06/2022 12:00:00 AM,2022-06-06T10:03:51.460,06/06/2022 12:00:00 AM,22-0314-2,18466,8061,2,2,5.6,0.4,6.99,0.92,,,,,,,0,1,0,0,0
06/06/2022 12:00:00 AM,2022-06-06T09:12:49.068,06/06/2022 12:00:00 AM,22-0314-3,18475,8061,2,2,8.7,1,7.03,1.19,,,,,,,0,1,0,0,0
06/07/2022 12:00:00 AM,1899-12-31T06:45:00.000,06/07/2022 12:00:00 AM,22-0316-1,18463,8061,2,3,11.1,1.2,7,1.3,54.8,0.03,8.6,38.9,10.0,7.1,0,1,0,0,0
06/07/2022 12:00:00 AM,1899-12-31T08:08:00.000,06/07/2022 12:00:00 AM,22-0316-2,18464,8061,2,3,4.8,0.8,7.1,1.2,53.5,0.03,11.4,40,10.0,5.8,0,1,0,0,0
06/07/2022 12:00:00 AM,1899-12-31T07:30:00.000,06/07/2022 12:00:00 AM,22-0316-3,18465,8061,2,3,5.5,0.7,7.1,1.4,50.9,,12.4,36.5,10.0,,0,1,0,0,0
06/07/2022 12:00:00 AM,1899-12-31T09:40:00.000,06/07/2022 12:00:00 AM,22-0316-4,18466,8061,2,3,4.1,0.8,7,1.1,55.6,,9.8,39.7,10.0,,0,1,0,0,0
06/07/2022 12:00:00 AM,1899-12-31T08:45:00.000,06/07/2022 12:00:00 AM,22-0316-5,79299,8061,2,3,9.7,1.3,7.1,1.4,55.6,,11.2,39.4,10.0,,0,1,0,0,0
06/08/2022 12:00:00 AM,2022-06-08T09:04:02.631,06/08/2022 12:00:00 AM,22-0318-1,18469,8061,2,2,4.9,0.9,6.84,1.76,,,,,,,0,1,0,0,0
06/08/2022 12:00:00 AM,2022-06-08T08:13:39.987,06/08/2022 12:00:00 AM,22-0318-2,18471,8061,2,2,2.5,0.1,6.96,1.57,,,,,,,0,1,0,0,0
06/08/2022 12:00:00 AM,2022-06-08T09:44:01.726,06/08/2022 12:00:00 AM,22-0318-3,18477,8061,2,2,9.8,0.9,6.87,1.54,,,,,,,0,1,0,0,0
06/09/2022 12:00:00 AM,2022-06-09T09:27:18.800,06/09/2022 12:00:00 AM,22-0320-1,18476,8061,2,2,9.8,0.8,7.08,1.28,,,,,,,0,1,0,0,0
06/09/2022 12:00:00 AM,2022-06-09T08:09:15.481,06/09/2022 12:00:00 AM,22-0320-2,18479,8061,2,2,6.3,0.7,7.01,1.67,,,,,,,0,1,0,0,0
06/09/2022 12:00:00 AM,2022-06-09T08:40:47.050,06/09/2022 12:00:00 AM,22-0320-3,79300,8061,2,2,7.7,0.8,7,1.55,,,,,,,0,1,0,0,0
06/10/2022 12:00:00 AM,2022-06-10T08:10:06.128,06/10/2022 12:00:00 AM,22-0322-1,18472,8061,2,2,9.1,1,7,1.73,,,,,,,0,1,0,0,0
06/10/2022 12:00:00 AM,2022-06-10T08:43:48.273,06/10/2022 12:00:00 AM,22-0322-2,18473,8061,2,2,4.9,0.5,7.04,1.66,,,,,,,0,1,0,0,0
06/10/2022 12:00:00 AM,2022-06-10T09:12:30.434,06/10/2022 12:00:00 AM,22-0322-3,27107,8061,2,2,4.9,0.8,6.99,1.67,,,,,,,0,1,0,0,0
06/11/2022 12:00:00 AM,2022-06-11T09:35:13.099,06/11/2022 12:00:00 AM,22-0324-1,27106,8061,2,2,3.5,0.3,6.55,1.63,,,,,,,0,1,0,0,0
06/11/2022 12:00:00 AM,2022-06-11T08:19:18.122,06/11/2022 12:00:00 AM,22-0324-2,18470,8061,2,2,4.2,0.5,6.71,1.71,,,,,,,0,1,0,0,0
06/11/2022 12:00:00 AM,2022-06-11T10:04:42.410,06/11/2022 12:00:00 AM,22-0324-3,18480,8061,2,2,2.5,0.2,6.66,1.54,,,,,,,0,1,0,0,0
06/12/2022 12:00:00 AM,2022-06-12T08:13:44.964,06/12/2022 12:00:00 AM,22-0326-1,18461,8061,2,2,9.8,1.1,6.91,1.5,,,,,,,0,1,0,0,0
06/12/2022 12:00:00 AM,2022-06-12T08:42:48.665,06/12/2022 12:00:00 AM,22-0326-2,79298,8061,2,2,9.1,0.9,6.86,1.44,,,,,,,0,1,0,0,0
06/12/2022 12:00:00 AM,2022-06-12T09:22:25.322,06/12/2022 12:00:00 AM,22-0326-3,18474,8061,2,2,10.5,0.8,6.91,1.61,,,,,,,0,1,0,0,0
06/13/2022 12:00:00 AM,2022-06-13T08:48:32.115,06/13/2022 12:00:00 AM,22-0328-1,18463,8061,2,2,7.7,0.6,6.99,1.45,,,,,,,0,1,0,0,0
06/13/2022 12:00:00 AM,2022-06-13T10:24:06.815,06/13/2022 12:00:00 AM,22-0328-2,18466,8061,2,2,2.8,0.3,6.93,1.12,,,,,,,0,1,0,0,0
06/13/2022 12:00:00 AM,2022-06-13T09:26:16.982,06/13/2022 12:00:00 AM,22-0328-3,79299,8061,2,2,2.8,0.4,6.71,1.55,,,,,,,0,1,0,0,0
06/14/2022 12:00:00 AM,2022-06-14T10:44:00.466,06/14/2022 12:00:00 AM,22-0330-1,18465,8061,2,2,4.9,0.7,6.86,1.33,,,,,,,0,1,0,0,0
06/14/2022 12:00:00 AM,2022-06-14T09:42:38.696,06/14/2022 12:00:00 AM,22-0330-2,18469,8061,2,2,2.5,0.2,6.89,1.53,,,,,,,0,1,0,0,0
06/14/2022 12:00:00 AM,2022-06-14T10:02:46.933,06/14/2022 12:00:00 AM,22-0330-3,18477,8061,2,2,3.5,0.5,6.63,1.52,,,,,,,0,1,0,0,0
06/15/2022 12:00:00 AM,2022-06-15T09:37:02.866,06/15/2022 12:00:00 AM,22-0332-1,79300,8061,2,2,2.8,0.3,6.77,1.58,53.5,0.03,11.5,42.3,10.0,7.8,0,1,0,0,0
06/15/2022 12:00:00 AM,2022-06-15T08:33:17.844,06/15/2022 12:00:00 AM,22-0332-2,18470,8061,2,2,5.6,0.6,7.02,1.55,52.2,0.05,11.6,44.1,10.0,7.5,0,1,0,0,0
06/15/2022 12:00:00 AM,2022-06-15T09:52:46.443,06/15/2022 12:00:00 AM,22-0332-3,18479,8061,2,2,2.8,0.1,6.71,1.6,,,,,,,0,1,0,0,0
06/16/2022 12:00:00 AM,2022-06-16T10:39:26.586,06/16/2022 12:00:00 AM,22-0334-1,18464,8061,2,2,3.5,0.3,6.61,1.61,,,,,,,0,1,0,0,0
06/16/2022 12:00:00 AM,2022-06-16T08:51:36.873,06/16/2022 12:00:00 AM,22-0334-2,18471,8061,2,2,5.6,0.4,7.06,1.43,,,,,,,0,1,0,0,0
06/16/2022 12:00:00 AM,2022-06-16T09:38:12.108,06/16/2022 12:00:00 AM,22-0334-3,27107,8061,2,2,3.5,0.3,7.11,1.49,,,,,,,0,1,0,0,0
06/17/2022 12:00:00 AM,2022-06-17T08:21:48.186,06/17/2022 12:00:00 AM,22-0336-1,18461,8061,2,2,4.2,0.5,7.06,1.45,,,,,,,0,1,0,0,0
06/17/2022 12:00:00 AM,2022-06-17T08:09:01.878,06/17/2022 12:00:00 AM,22-0336-2,18472,8061,2,2,7.8,1,7.06,1.56,,,,,,,0,1,0,0,0
06/17/2022 12:00:00 AM,2022-06-17T09:27:45.875,06/17/2022 12:00:00 AM,22-0336-3,18476,8061,2,2,2.5,0.4,6.94,1.5,,,,,,,0,1,0,0,0
06/18/2022 12:00:00 AM,2022-06-18T07:48:24.656,06/18/2022 12:00:00 AM,22-0338-1,79298,8061,2,2,4.5,0.5,6.97,1.7,,,,,,,0,1,0,0,0
06/18/2022 12:00:00 AM,2022-06-18T08:15:47.443,06/18/2022 12:00:00 AM,22-0338-2,27106,8061,2,2,4.2,0.4,6.96,1.69,,,,,,,0,1,0,0,0
06/18/2022 12:00:00 AM,2022-06-18T08:51:54.227,06/18/2022 12:00:00 AM,22-0338-3,18480,8061,2,2,2.5,0.5,6.64,1.61,,,,,,,0,1,0,0,0
06/19/2022 12:00:00 AM,2022-06-19T08:39:15.156,06/19/2022 12:00:00 AM,22-0340-1,18463,8061,2,2,8.4,0.8,6.63,1.51,,,,,,,0,1,0,0,0
06/19/2022 12:00:00 AM,2022-06-19T08:18:26.298,06/19/2022 12:00:00 AM,22-0340-2,18473,8061,2,2,6.3,0.5,6.6,1.7,,,,,,,0,1,0,0,0
06/19/2022 12:00:00 AM,2022-06-19T09:06:50.944,06/19/2022 12:00:00 AM,22-0340-3,18474,8061,2,2,5.6,0.6,6.65,1.59,,,,,,,0,1,0,0,0
06/20/2022 12:00:00 AM,2022-06-20T08:04:20.997,06/20/2022 12:00:00 AM,22-0342-1,18469,8061,2,2,4.9,0.7,6.69,1.8,,,,,,,0,1,0,0,0
06/20/2022 12:00:00 AM,2022-06-20T08:28:48.284,06/20/2022 12:00:00 AM,22-0342-2,18475,8061,2,2,6.3,0.6,6.53,1.43,,,,,,,0,1,0,0,0
06/20/2022 12:00:00 AM,2022-06-20T09:33:17.440,06/20/2022 12:00:00 AM,22-0342-3,18480,8061,2,2,15,1.2,6.86,1.74,,,,,,,0,1,0,0,0
06/21/2022 12:00:00 AM,2022-06-21T09:58:22.043,06/21/2022 12:00:00 AM,22-0344-1,18466,8061,2,2,4.5,0.4,6.74,1.67,,,,,,,0,1,0,0,0
06/21/2022 12:00:00 AM,2022-06-21T09:06:01.292,06/21/2022 12:00:00 AM,22-0344-2,79299,8061,2,2,9.8,0.9,6.75,1.66,,,,,,,0,1,0,0,0
06/21/2022 12:00:00 AM,2022-06-21T08:36:36.763,06/21/2022 12:00:00 AM,22-0344-3,18470,8061,2,2,5.6,0.5,6.76,1.23,,,,,,,0,1,0,0,0
06/22/2022 12:00:00 AM,2022-06-22T08:47:14.184,06/22/2022 12:00:00 AM,22-0346-1,18461,8061,2,2,4.2,0.4,6.66,1.78,47.1,0.03,12.4,32.7,10.0,7.6,0,1,0,0,0
06/22/2022 12:00:00 AM,2022-06-22T09:14:02.481,06/22/2022 12:00:00 AM,22-0346-2,79298,8061,2,2,4.2,0.4,6.62,1.79,45.4,0.03,12.2,33.2,10.0,7.3,0,1,0,0,0
06/22/2022 12:00:00 AM,2022-06-22T10:18:03.485,06/22/2022 12:00:00 AM,22-0346-3,18477,8061,2,2,12.6,1.1,6.65,1.58,,,,,,,0,1,0,0,0
06/23/2022 12:00:00 AM,2022-06-23T09:00:09.957,06/23/2022 12:00:00 AM,22-0348-1,18465,8061,2,2,2.5,0.2,6.86,1.58,,,,,,,0,1,0,0,0
06/23/2022 12:00:00 AM,2022-06-23T10:23:09.484,06/23/2022 12:00:00 AM,22-0348-2,27106,8061,2,2,2.8,0.2,6.76,1.75,,,,,,,0,1,0,0,0
06/23/2022 12:00:00 AM,2022-06-23T09:42:58.377,06/23/2022 12:00:00 AM,22-0348-3,18479,8061,2,2,2.5,0.1,6.75,1.45,,,,,,,0,1,0,0,0
06/24/2022 12:00:00 AM,2022-06-24T10:17:40.170,06/24/2022 12:00:00 AM,22-0350-1,18464,8061,2,2,4.9,0.5,6.68,1.64,,,,,,,0,1,0,0,0
06/24/2022 12:00:00 AM,2022-06-24T08:43:10.877,06/24/2022 12:00:00 AM,22-0350-2,18471,8061,2,2,2.5,0.1,6.62,1.58,,,,,,,0,1,0,0,0
06/24/2022 12:00:00 AM,2022-06-24T09:42:14.497,06/24/2022 12:00:00 AM,22-0350-3,27107,8061,2,2,4.8,0.2,6.91,1.47,,,,,,,0,1,0,0,0
06/25/2022 12:00:00 AM,2022-06-25T08:25:06.489,06/25/2022 12:00:00 AM,22-0352-1,18463,8061,2,2,2.5,0.4,6.86,1.56,,,,,,,0,1,0,0,0
06/25/2022 12:00:00 AM,2022-06-25T08:01:51.157,06/25/2022 12:00:00 AM,22-0352-2,79300,8061,2,2,2.5,0.3,6.94,1.57,,,,,,,0,1,0,0,0
06/25/2022 12:00:00 AM,2022-06-25T09:04:18.002,06/25/2022 12:00:00 AM,22-0352-3,18480,8061,2,2,2.5,0.2,7.04,1.62,,,,,,,0,1,0,0,0
06/26/2022 12:00:00 AM,2022-06-26T07:00:23.583,06/26/2022 12:00:00 AM,22-0354-1,18469,8061,2,2,4.9,0.3,6.7,1.64,,,,,,,0,1,0,0,0
06/26/2022 12:00:00 AM,2022-06-26T07:22:52.250,06/26/2022 12:00:00 AM,22-0354-2,18473,8061,2,2,4.2,0.2,6.71,1.56,,,,,,,0,1,0,0,0
06/26/2022 12:00:00 AM,2022-06-26T07:43:35.697,06/26/2022 12:00:00 AM,22-0354-3,18474,8061,2,2,7.7,1,6.7,1.6,,,,,,,0,1,0,0,0
06/27/2022 12:00:00 AM,2022-06-27T08:19:13.080,06/27/2022 12:00:00 AM,22-0356-1,18463,8061,2,2,3.5,0.5,6.86,1.46,,,,,,,0,1,0,0,0
06/27/2022 12:00:00 AM,2022-06-27T07:52:48.689,06/27/2022 12:00:00 AM,22-0356-2,79299,8061,2,2,4.2,0.5,6.88,1.54,,,,,,,0,1,0,0,0
06/27/2022 12:00:00 AM,2022-06-27T08:57:26.696,06/27/2022 12:00:00 AM,22-0356-3,18480,8061,2,2,2.5,0.4,7.12,1.59,,,,,,,0,1,0,0,0
06/28/2022 12:00:00 AM,2022-06-28T10:15:52.222,06/28/2022 12:00:00 AM,22-0358-1,18466,8061,2,2,2.5,0.4,6.7,1.26,,,,,,,0,1,0,0,0
06/28/2022 12:00:00 AM,2022-06-28T09:14:16.734,06/28/2022 12:00:00 AM,22-0358-2,18475,8061,2,2,7,0.7,6.8,1.43,,,,,,,0,1,0,0,0
06/28/2022 12:00:00 AM,2022-06-28T09:39:38.130,06/28/2022 12:00:00 AM,22-0358-3,18476,8061,2,2,6.3,0.5,6.72,1.35,,,,,,,0,1,0,0,0
06/29/2022 12:00:00 AM,2022-06-29T08:53:04.674,06/29/2022 12:00:00 AM,22-0360-1,18471,8061,2,2,2.5,0.1,6.91,1.67,51.4,0.04,12.2,42.8,10.0,8.4,0,1,0,0,0
06/29/2022 12:00:00 AM,2022-06-29T09:41:25.497,06/29/2022 12:00:00 AM,22-0360-2,27107,8061,2,2,5.6,0.5,6.56,1.46,54.8,0.03,12.1,43.2,10.0,8.7,0,1,0,0,0
06/29/2022 12:00:00 AM,2022-06-29T10:14:34.705,06/29/2022 12:00:00 AM,22-0360-3,79300,8061,2,2,6.3,0.8,6.62,1.48,,,,,,,0,1,0,0,0
06/30/2022 12:00:00 AM,2022-06-30T09:31:49.722,06/30/2022 12:00:00 AM,22-0362-1,18470,8061,2,2,8.4,0.7,6.61,1.47,,,,,,,0,1,0,0,0
